股票代码,信号发生日期,信号日收盘价,RSI(14日),MA(200日),MACD柱,KDJ_J值,未来5日净收益率(%),振幅,涨跌幅,换手率
603728,2020-11-26,15.93,23.766425192878827,14.7926,-0.05321209805300797,17.533914728682152,-1.64381669805399,2.81,-0.44,0.56
603033,2020-10-27,9.36,24.44252014321458,8.76895,-0.15027219205687814,25.4705980343161,-3.618803418803418,2.8,0.75,0.29
603871,2020-10-27,3.17,24.533641750267677,3.1470499999999997,-0.128341042114841,10.192837465564699,11.471924290220816,5.23,-2.46,5.07
002354,2020-10-12,3.2,24.860025631955097,2.9926000000000004,-0.08211588601806868,33.52651291149225,3.862499999999991,3.16,1.27,0.78
002251,2020-09-30,10.48,24.293911736344654,10.408199999999999,-0.014472775147355899,27.409808059491453,3.9030534351145008,3.9,-0.19,0.34
002714,2020-09-14,51.47,24.737537376637945,45.98695000000001,-0.8952137291317332,6.351902032575879,-6.164639595881094,4.77,-0.25,0.88
002479,2019-12-30,5.84,24.48775907122669,5.67635,-0.1283959732331792,15.02457835409787,3.3958904109589128,2.61,1.57,1.42
600004,2019-11-15,16.9,24.58773348264988,16.074749999999998,-0.15547047863963503,10.368949966265289,-3.809467455621296,1.42,0.06,0.56
600004,2019-11-14,16.89,24.389932529688423,16.03625,-0.20122037960229477,5.17640748055497,-1.3841326228537507,1.84,0.18,1.0
600004,2019-11-13,16.86,23.833403908060873,15.9971,-0.24430060302577283,5.72832636131477,1.460735468564667,3.13,-0.41,0.74
000715,2019-08-13,4.18,24.354157725975853,3.8117,-0.028338596908847713,23.675856307435218,6.498564593301448,2.39,-0.24,0.13
000715,2019-08-12,4.19,24.722204502761244,3.80505,-0.03174858066396426,18.46282372598171,5.050596658711215,2.4,0.48,0.12
002042,2019-08-07,5.72,23.34170826524931,5.6196,-0.08765056907528444,24.29838177309141,4.170629370629375,2.1,0.0,0.13
002203,2019-07-18,9.13,23.80849535954448,8.07885,-0.10223286738909779,45.71272953625909,0.34764512595837366,5.18,-1.4,0.78
002427,2019-05-21,11.74,22.495523972988295,11.62895,-0.4199771904148745,25.195213560412956,16.069165247018734,5.46,1.73,0.46
002077,2018-01-31,12.75,20.231539179197227,12.5845,-0.09783327924342416,29.404031900612104,-24.51372549019608,4.88,-1.16,0.56
600638,2017-05-12,13.5,23.658415316446764,13.2193,0.005825090715382175,29.42702854337636,0.392592592592589,1.26,0.37,0.62
600638,2017-05-11,13.45,20.95781403093784,13.20545,-0.01006045216062268,18.252602245717664,-0.1256505576208154,1.56,0.07,0.59
600638,2017-05-10,13.44,20.435097607029462,13.191949999999999,-0.022375033453522652,16.60204728689206,0.24642857142858093,1.63,-0.67,0.81
600638,2017-05-05,13.58,22.283830999416068,13.15065,-0.06318767051786345,16.88927726262943,-0.7891016200294529,1.54,-0.29,0.63
600638,2017-05-04,13.62,22.77219827775663,13.136800000000001,-0.07900411972419541,19.630380887987517,-1.4481644640234934,2.94,0.07,0.82
000607,2017-01-04,11.71,23.829066923284273,11.44665,-0.570806259116509,5.5482798670351166,-4.469854824935948,3.1,0.69,6.54
000002,2016-12-22,13.95,23.464334176276807,12.75695,-0.46728629284552836,15.27619147022135,1.4487455197132573,4.85,0.94,0.51
000002,2016-12-21,13.82,21.902102175217948,12.72505,-0.5224967670766811,9.238676066765887,5.0098408104196634,3.66,1.1,0.55
002421,2016-12-21,6.05,20.201947391878377,6.030349999999999,-0.05275143414928091,6.1179915092958055,6.7421487603305685,1.0,0.33,0.63
002421,2016-12-16,6.12,20.226997488840865,6.0028500000000005,-0.07845489712814147,15.968081848803077,-3.794771241830064,2.3,0.49,0.87
600066,2016-11-14,11.7,23.292853013284855,11.57395,-0.17639738804457478,7.833403135570885,2.278632478632492,1.63,0.34,0.81
600007,2016-11-07,13.41,24.99047494477624,12.718600000000002,-0.1540896877735336,14.440976271660347,1.8879940343027537,3.6,-1.4,0.31
002075,2016-02-15,7.68,22.655176425390792,7.5329999999999995,-1.2035752102783097,1.9215015382443021,51.36250000000002,5.16,-3.4,2.07
002075,2016-02-04,8.24,23.670853840290434,7.478349999999999,-1.4939616759386596,3.73462356568368,25.892233009708733,6.99,2.87,4.98
002702,2015-09-22,10.35,24.191574748666355,8.71225,-1.2785711031187863,35.48726030995534,13.03671497584542,20.58,10.34,82.97
002276,2015-08-28,17.37,23.712800298719387,15.247950000000001,-2.207413281809932,17.372163901117478,-13.441220495106508,9.14,10.29,9.66
002276,2015-08-27,15.75,18.06477043554358,15.20135,-2.5057023636066704,6.400270910937996,-8.517460317460323,11.65,-5.41,10.57
002129,2015-07-16,12.39,23.38340166670494,11.458450000000001,-1.1594111998187067,24.62148085792566,18.928329297820824,18.16,2.74,5.82
002215,2015-07-13,11.12,24.445320592490845,11.022099999999998,-1.1224922229348908,20.992569002123155,42.785611510791384,0.0,11.31,0.07
002283,2015-07-13,5.89,24.865987507378293,5.656650000000001,-0.6302956759992596,17.987057744699378,32.22784380305603,0.0,11.55,0.55
002613,2015-01-05,3.95,24.677679964248952,3.8623499999999997,-0.037158928090120336,19.117647058823582,-3.4911392405063357,3.05,0.51,5.98
002579,2014-12-31,6.35,23.73955835504097,6.321999999999999,-0.4418189917145583,7.137900427660771,3.422047244094495,4.5,2.09,4.15
002613,2014-12-31,3.93,23.71256436118024,3.85425,-0.06210724777637011,21.061528059499725,1.326717557251911,3.09,1.29,3.67
002613,2014-12-30,3.88,21.373845549539524,3.8462,-0.08824657824414361,13.917374101620219,3.6659793814433073,4.95,1.04,5.18
002613,2014-12-25,3.98,21.081160441894056,3.8221999999999996,-0.14748783740679883,12.554112554112582,-0.9537688442211032,2.26,0.0,6.26
002613,2014-12-24,3.98,21.081160441894056,3.8142499999999995,-0.16717700530919422,19.19191919191922,-1.4562814070351757,3.34,2.31,6.65
600078,2014-12-23,6.44,22.041033696464694,6.35985,-0.18203226626054458,12.161803713527915,0.8869565217391131,3.01,1.9,2.66
002461,2014-07-28,5.32,20.905853109936146,5.1094,-0.046000416601415045,28.812686644012004,15.025563909774432,1.53,1.53,0.53
600371,2014-06-11,6.51,23.28498389098172,6.43505,-0.3469330332746279,3.785343615112245,-4.50107526881719,1.68,-0.61,4.79
600371,2014-06-10,6.55,23.533191039364596,6.42825,-0.3979764138963133,7.835596399542238,0.25801526717557105,3.07,0.61,6.49
002184,2014-05-19,5.38,24.19873526585927,5.199599999999999,-0.036524031786437705,61.60576272909345,23.40594795539035,3.33,-0.55,1.52
002184,2014-05-16,5.41,24.54833376121283,5.1898,-0.043775718333543046,43.39286655076131,17.544916820702408,10.26,-0.92,3.62
002184,2014-05-09,5.69,24.911485845040488,5.1237,-0.12677818368928717,11.627058723832961,-5.120913884007039,5.17,-1.9,1.88
002184,2014-04-30,5.93,24.915414565985017,5.0399,-0.23286377870008923,8.943833943833884,-4.247217537942649,2.5,-1.0,1.31
600452,2014-04-30,0.43,23.559573941360696,0.4047,-0.046397318302962266,14.002267573696104,-7.176744186046502,7.14,2.38,2.53
600452,2014-04-29,0.42,21.71948379536903,0.40355,-0.05243091578035041,11.475894705708317,-2.5809523809523838,7.5,5.0,3.24
600119,2014-01-21,12.63,24.286163848109965,11.757249999999999,-0.37009895665137704,16.01509268373208,14.447664291369744,2.95,0.8,1.99
600433,2013-11-15,8.53,23.508503335083034,8.056949999999999,-0.30946323847649193,28.324423579976518,26.998124267291914,9.28,4.15,4.12
600433,2013-11-12,8.64,21.104827012702003,7.9796499999999995,-0.4522797290517788,19.59287531806622,3.3879629629629537,12.05,-2.7,8.02
002524,2013-10-30,6.38,24.90473187396144,6.278199999999999,-0.15466854589180506,18.81257749893587,1.3673981191222764,3.15,0.47,1.48
002170,2013-07-10,3.96,23.073854772778063,3.9491500000000004,-0.10527970101702627,11.695279890087612,0.557575757575757,3.04,0.25,1.97
002170,2013-07-09,3.95,22.52568974173576,3.9476999999999998,-0.11592865683374098,7.220441947664279,6.888607594936724,2.79,0.25,1.43
600817,2013-06-28,6.69,23.120053279724544,5.9116,-0.1424085147974261,7.8447000202212,-3.7874439461883402,6.14,-2.19,9.15
600817,2013-06-27,6.84,23.76416664096878,5.8908,-0.20903017565206672,18.612316651101473,-6.047953216374258,6.92,2.86,13.69
600016,2013-06-27,2.86,22.07095465266117,2.8009,-0.1373907913873632,28.86445607911577,6.443356643356646,6.03,1.42,0.76
600817,2013-06-26,6.65,21.18143268438223,5.86885,-0.2913679255653119,5.8843352256526344,-2.9067669172932464,4.83,0.3,10.0
600817,2013-06-24,7.06,22.40572523209265,5.82635,-0.4124947255619462,12.141013045763,-3.4577903682719513,7.08,4.13,16.57
600817,2013-06-19,7.6,21.434382626385954,5.7604999999999995,-0.5635717642122665,17.11956521739134,-12.699999999999989,8.64,1.06,32.08
600851,2011-05-30,8.68,23.255552867065816,7.888199999999999,-0.18881493259587667,6.038897277042068,6.021198156682028,3.66,-0.8,2.16
002346,2011-04-26,7.55,24.672454402515314,7.411300000000001,-0.14818003507785527,20.768148920704107,-3.5112582781456902,2.93,0.67,1.41
002216,2011-01-13,5.37,24.089138738294082,5.32005,-0.10402452788943334,18.881877175425064,-11.931843575418988,3.4,1.32,0.74
000428,2010-05-21,6.88,24.978425493854857,6.631450000000001,-0.18616147584131065,30.889437585733948,13.026744186046525,8.43,0.0,0.99
600552,2010-05-21,4.53,18.200179086080055,4.48435,-0.3318699031451636,11.507312183311845,17.239293598233996,7.59,1.12,6.75
000776,2010-05-20,10.59,24.000180268786977,2.47715,-0.3843087090727826,11.534534534534384,13.492162417374876,9.91,1.92,4.61
000776,2010-05-19,10.39,22.093797698964835,2.3991,-0.47652153355729343,9.286578507371825,19.33801732435032,6.91,-1.61,3.83
000776,2010-05-18,10.56,22.540056442153684,2.32215,-0.5392819464757628,18.124253268225388,16.656060606060596,9.41,4.55,4.29
000776,2010-05-13,12.11,23.403419775848477,2.08495,-0.5928430239660976,18.255578353673222,-12.75161023947151,5.57,2.19,5.25
600655,2010-05-12,10.31,24.495360307822565,10.255899999999999,-0.3319325135501372,6.705363158986017,-5.82560620756547,5.8,-0.39,0.99
000886,2010-05-04,6.0,24.70429235755371,5.53445,-0.12528631506157306,24.677002583979277,-4.533333333333334,6.59,1.35,2.28
000517,2010-04-27,1.72,23.43349490667545,1.6933999999999998,-0.1414098871551454,8.045977011494315,-19.386046511627907,6.74,-3.37,5.2
002166,2009-12-23,4.81,23.50005928096428,4.26615,-0.08592978012734828,14.279654196913446,8.531808731808745,2.5,0.21,2.8
600869,2009-08-20,2.47,23.650465959308093,2.45865,-0.09672263270437878,29.598657140049934,14.779757085020218,8.82,3.78,2.05
600703,2008-10-17,-1.11,22.65775007586737,-1.2138,-0.017066157366681697,19.444444444444212,-4.704504504504503,-3.6,0.0,1.4
600556,2008-04-23,5.25,23.4513390247037,4.6631,-0.26608765303348847,21.150097465886894,20.942857142857154,8.65,0.96,5.95
000605,2008-04-03,7.15,21.12553712368623,5.94585,-0.2529400805379951,2.168525402726224,28.051748251748254,5.08,-4.41,3.32
600862,2008-04-03,2.99,20.473020242609493,2.19925,-0.17883722275173514,3.6601307189543357,30.56923076923077,5.38,-5.38,2.08
000728,2008-03-26,8.98,24.88618570967489,8.501850000000001,-0.11401239365008786,12.216826126152196,-15.456124721603558,6.01,0.0,1.3
000728,2008-03-20,9.51,24.78723439150218,8.322099999999999,-0.23515053584782986,41.836484630755194,-13.974973711882232,15.2,1.06,2.94
000862,2007-10-29,8.21,22.624485472371774,7.68975,-0.2688650743842429,28.328259500314964,8.569792935444577,9.4,2.88,2.64
600356,2007-10-26,6.98,24.425625703247192,6.833950000000001,-0.3679583594979629,12.780224007409636,6.676790830945545,5.81,1.45,1.3
600645,2007-07-05,5.05,24.73275100680401,4.09615,-0.10550865768907736,17.16733834827494,14.453465346534667,7.57,0.6,1.98
000007,2007-07-05,2.79,23.503249418353647,2.6751,-0.1041527478136875,7.5545560553058255,4.459498207885293,9.25,-0.71,5.25
600094,2007-07-04,3.78,24.613127802136262,3.7291,-0.1501148004288797,7.252440725243975,16.466666666666676,6.2,-2.33,2.76
000738,2007-07-04,4.65,22.860419584755277,4.61505,-0.21707631614631384,1.5765765765765365,-1.4903225806451756,6.84,-0.64,5.5
000561,2007-07-04,4.44,24.915263166281676,3.57695,-0.22974675252361443,8.52758352758351,8.133333333333326,7.57,-1.11,4.93
000498,2007-07-03,2.49,24.391080768914435,2.36475,-0.15554888644849457,19.63005602885879,-2.6096385542168643,10.57,1.22,5.99
000010,2007-07-03,2.0,24.358757687953045,1.76025,-0.061590312999483615,13.207547169811399,1.8000000000000018,6.37,-1.96,4.18
000738,2007-07-03,4.68,23.02943782687899,4.608300000000001,-0.23404516432433597,5.518018018017914,-2.5504273504273423,5.32,-4.29,10.96
000509,2007-07-03,1.26,24.901770464167654,1.0789,-0.05053177646817761,11.386243386243414,10.117460317460303,7.03,-1.56,6.01
000498,2007-07-02,2.46,23.570779862748793,2.35695,-0.1707088957570404,3.465346534653482,5.897560975609761,6.9,-5.75,5.33
000581,2005-05-31,-7.15,24.758756780549888,-7.22025,-0.07301102323128886,30.45579657439499,3.1566433566433405,-3.48,0.56,0.25
600309,2005-05-30,-13.6,23.853686280696138,-13.651100000000001,-0.06823643111000144,20.84563164108647,-0.7147058823529393,-1.32,0.22,1.09
000581,2005-05-30,-7.19,22.054119553957676,-7.22225,-0.08188325556399345,21.41978936559733,2.164394993045904,-2.38,-0.7,0.14
000920,2004-06-14,6.85,24.692994082222526,6.7292,-0.15982614786438787,12.507237984945005,-7.64525547445255,7.3,2.09,0.77
600755,2004-06-11,-1.63,23.48514511011203,-1.6472499999999999,-0.012210666849280155,11.074561403508813,-1.4269938650306677,-1.84,0.0,0.41
600825,2004-06-09,3.06,23.46042204007351,2.9743499999999994,-0.02360980072566031,2.972709551657095,-3.141176470588236,2.61,-0.33,0.35
600835,2004-05-11,1.04,23.8786664351028,0.9755499999999999,-0.06846494346507506,15.737246225924068,-12.7,15.69,1.96,0.5
600362,2004-05-11,-0.22,23.63106294234484,-0.2291,-0.059721927351899295,20.625087278313103,-145.65454545454546,-142.11,-15.79,1.13
600066,2004-05-10,-10.09,22.411952102651668,-10.151299999999999,-0.01126592914184138,14.561403508771686,-0.29910802775024986,-0.4,0.0,0.23
600835,2004-05-10,1.02,22.44491664696288,0.97315,-0.0788063153780591,15.26220280519789,-11.964705882352943,22.33,-0.97,0.39
600835,2004-04-30,1.03,22.642925605396258,0.9703999999999999,-0.08427090992015174,17.74251338141624,-2.1417475728155333,28.7,-4.63,0.86
000060,2004-04-30,-0.16,22.944490197850783,-0.2201,-0.024320749916628345,9.238351254480328,31.05,-17.65,5.88,1.05
600066,2004-04-30,-10.09,22.411952102651668,-10.15185,-0.014074971954917817,14.666666666666464,-0.49732408325073846,-0.3,0.1,0.9
600066,2004-04-28,-10.09,19.31065217104704,-10.152899999999999,-0.01826033140764477,15.999999999999698,-0.794648166501488,-0.3,0.1,0.31
600879,2004-04-28,1.77,20.532371400647918,1.7507499999999998,-0.02453737783941439,24.867724867724917,-1.3299435028248594,2.82,0.0,0.71
000898,2004-04-28,2.36,24.94844086521273,2.34855,-0.041034351914671724,7.018959257765248,-6.979661016949145,3.38,-0.42,1.47
600415,2003-09-24,-0.79,19.415310327035613,-0.80745,-0.0006840633175808925,83.33333333333336,3.5974683544303776,0.0,0.0,0.13
600415,2003-09-23,-0.79,19.415310327035613,-0.80785,-0.000826877272076513,116.66666666666669,3.5974683544303776,-1.27,0.0,0.17
000676,2002-11-14,13.06,18.90176966459964,11.930749999999998,-0.04614611884683201,10.65801040601989,1.1782542113323082,0.92,-0.15,0.33
000950,2002-11-01,5.44,19.90053385230081,5.385999999999999,-0.03093506425015899,9.139784946236729,3.476470588235281,0.74,0.18,0.18
000950,2002-10-30,5.44,18.780336953109284,5.389500000000001,-0.04093445858284879,10.071684587813857,5.1308823529411685,0.74,0.18,0.16
000676,2002-10-30,13.49,24.694191568829424,11.759099999999998,-0.10679507741236788,21.63471666315583,-0.2,1.26,0.07,0.32
600818,2002-10-16,11.62,24.40923525451892,11.611850000000002,-0.0690149697506306,17.26190476190465,3.3283993115318378,1.56,0.78,0.08
600380,2002-10-16,2.29,24.005692723080344,2.2679500000000004,-0.03924318485073322,24.24242424242426,1.983406113537112,2.64,0.88,0.15
600818,2002-10-14,11.68,22.1558010937391,11.6275,-0.09269873619484775,44.006849315068315,-4.395205479452058,2.83,0.26,0.14
600895,2002-10-14,3.7,23.078216408025114,3.6656999999999997,-0.031402957560750455,35.626453971419096,0.0702702702702675,2.71,0.27,0.39
600818,2002-10-11,11.65,20.799287325231646,11.6334,-0.10509273782451356,4.337899543379037,-2.9467811158798263,1.81,0.17,0.14
600792,2002-10-11,4.34,24.82466549525475,4.183450000000001,-0.021396516173696513,36.16943866943845,0.49124423963133895,3.0,0.0,0.49
000550,2002-09-18,-7.84,24.364694092296617,-8.3659,-0.09184891413190183,6.329266093646597,-4.281632653061229,-1.28,-0.38,0.35
000550,2002-09-17,-7.81,24.885488627702856,-8.375,-0.09853976444208762,10.53130647318576,-4.553393085787449,-2.68,0.51,0.57
000593,2001-08-07,10.06,22.38367321508204,9.16375,-0.19740100226372498,66.4642547396864,9.442147117296209,10.28,1.41,0.29
600158,2001-07-31,5.18,24.546064165352817,4.9343,-0.20149690420395927,8.50655178787936,-12.941312741312748,5.83,0.58,1.82
600880,2001-07-18,3.22,23.259980506186153,2.9895000000000005,-0.008143860740796247,27.12490761271254,0.4211180124223503,0.93,0.31,0.35
600880,2001-07-17,3.21,20.570170987455725,2.98445,-0.011676083989009767,23.369584345193992,-0.5115264797507677,0.93,-0.31,0.12
600880,2001-07-16,3.22,21.262198080184703,2.97945,-0.014187886793340654,26.378401959797337,0.7316770186335255,3.42,0.0,0.35
000702,2001-05-24,13.27,24.783823257793514,12.4685,-0.1650018949629697,20.034640097500244,11.028334589299172,3.14,-0.9,1.7
000536,2000-11-07,2.33,24.854464883113565,1.92215,-0.04493817414096721,37.14689265536735,-2.345922746781126,5.26,2.19,2.62
000008,2000-06-19,6.92,21.514175956759914,6.0163,-0.009825924263418717,31.186410605802344,18.00809248554913,3.31,-0.29,0.16
000008,2000-06-16,6.94,22.019656770321504,5.9977,-0.016762428818839326,20.90457174940233,22.422478386167132,3.03,0.14,0.28
000008,2000-06-12,7.05,23.813650314602512,5.923599999999999,-0.040723091151185664,27.16049382716043,-2.0439716312056766,3.69,0.14,0.28
000008,2000-06-09,7.04,23.104053742009512,5.9048,-0.04886727721364051,36.11111111111112,-1.6204545454545414,1.7,-0.14,0.49
000008,2000-06-08,7.05,23.305616482961668,5.8862,-0.053495002221562504,44.04761904761898,-1.9021276595744705,3.99,0.57,2.11
000551,2000-01-05,3.69,23.66593772846258,3.6489,-0.06856500224683632,35.42253521126758,3.8650406504064927,7.03,-0.27,0.46
000551,2000-01-04,3.7,23.847296934018715,3.6391999999999998,-0.08450248915305164,45.20735524256656,9.52972972972972,11.9,4.82,0.59
000679,1999-12-29,1.94,23.192733315295257,1.9086500000000002,-0.0590561001685512,22.972972972972983,23.511340206185572,2.05,-0.51,0.78
600797,1999-12-09,3.69,23.378039874534878,3.469,-0.003634812467706708,10.295260295260263,3.0520325203251986,1.36,0.0,0.21
000001,1999-12-08,0.72,24.39246884274168,0.7136,-0.028302902710835492,5.897870736762801,17.855555555555558,8.33,0.0,0.23
600797,1999-12-07,3.7,23.950124972996164,3.4544,-0.010868954789279808,13.20816864295136,0.0702702702702675,1.36,0.27,0.27
600862,1999-12-02,4.17,23.655014389763863,3.9111000000000002,-0.095691838018365,11.185682326621963,-1.8786570743405393,1.93,0.72,0.15
600797,1999-12-02,3.73,24.156293113219746,3.4324500000000002,-0.02025765648363831,22.342807924203203,-1.272386058981234,2.68,0.0,0.66
600797,1999-12-01,3.73,24.156293113219746,3.42495,-0.024020011224673635,16.763565891472787,-1.272386058981234,3.76,0.27,0.38
600657,1999-11-29,3.6,24.638868264862978,3.5769500000000005,-0.023964623991355988,49.82882041705581,-1.588888888888895,1.4,0.56,0.68
600657,1999-11-26,3.58,21.639248580389662,3.57185,-0.02798022470459774,52.06971677559918,-0.7586592178770999,8.33,-0.56,0.12
000626,1999-11-11,3.54,24.534038934686578,3.0406999999999997,-0.06203176661146456,28.854362668673765,14.489265536723163,5.16,1.43,1.12
000048,1999-11-02,10.59,23.78002954321478,8.79705,-0.10956053807011823,11.094743360762038,-1.3331444759206776,2.37,0.57,0.12
000048,1999-10-29,10.66,23.030375017527234,8.71205,-0.16711415000693663,15.091201018326988,-0.8566604127579811,2.15,-0.19,0.04
000048,1999-10-28,10.68,23.20657993566718,8.669400000000001,-0.1996253688646198,16.34916095882634,-0.855430711610494,2.27,0.95,0.61
000507,1999-10-21,2.03,19.7221979571745,1.8647,-0.05773853029497708,11.666666666666597,11.622660098522175,3.83,-2.87,0.58
600058,1999-10-20,6.53,24.812109533577,6.107049999999999,-0.06185716385379131,24.550653594771266,2.250229709035234,3.83,0.15,0.53
000507,1999-10-20,2.09,21.326047649579124,1.8624,-0.05935908770849255,40.833333333333265,12.718660287081352,7.32,1.95,1.03
