Code,StockName,Close
002842,翔鹭钨业,13.71
002788,鹭燕医药,16.82
000524,岭南控股,12.9
600859,王府井,16.42
002590,万安科技,14.91
002414,高德红外,14.47
600960,渤海汽车,5.8
002748,世龙实业,13.63
002394,联发股份,14.56
