Code,StockName,Close
002666,德联集团,5.63
600578,京能电力,5.36
002782,可立克,19.24
002949,华阳国际,14.68
605069,正和生态,11.86
603331,百达精工,12.57
600356,恒丰纸业,8.94
002174,游族网络,12.57
603311,金海高科,14.88
002245,蔚蓝锂芯,17.65
002324,普利特,14.42
002011,盾安环境,12.98
600550,保变电气,11.19
002669,康达新材,14.88
605500,森林包装,9.25
002272,川润股份,15.86
000672,上峰水泥,11.85
601068,中铝国际,5.98
002951,金时科技,15.29
002394,联发股份,16.63
603321,梅轮电梯,8.25
