Code,Name,Latest_Close,Latest_Turnover
002474,榕基软件,9.74,4.11
000571,新大洲A,6.19,8.3
603626,科森科技,13.19,16.96
001330,博纳影业,12.02,8.25
000802,北京文化,5.66,18.82
002769,普路通,12.94,5.81
002519,银河电子,6.63,6.57
002419,天虹股份,5.62,1.58
600865,百大集团,14.38,2.27
