Code,Name,Latest_Close,Latest_Turnover
002474,榕基软件,9.53,15.89
603058,永吉股份,9.49,10.57
600029,南方航空,7.49,0.9
603626,科森科技,14.11,19.08
001330,博纳影业,9.83,18.82
600258,首旅酒店,16.63,3.32
000802,北京文化,5.2,8.64
002272,川润股份,14.33,8.34
002769,普路通,12.94,5.81
002519,银河电子,5.99,17.71
002419,天虹股份,5.71,5.14
600865,百大集团,15.82,23.91
