Code,Name,Latest_Close,Latest_Turnover
002474,榕基软件,9.74,4.11
603636,南威软件,12.99,6.03
600237,铜峰电子,9.07,21.13
603017,中衡设计,10.52,5.62
000571,新大洲A,6.19,8.3
001330,博纳影业,12.02,8.25
003016,欣贺股份,9.55,9.02
000802,北京文化,5.66,18.82
002769,普路通,12.94,5.81
603565,中谷物流,10.78,0.96
002519,银河电子,6.63,6.57
002419,天虹股份,5.62,1.58
002575,群兴玩具,6.89,7.59
600865,百大集团,13.07,17.18
