Code,Name,Gain_20D_Pct,High_Price,Latest_Close,Drop_Pct
600734,实达集团,50.10,6.70,5.27,21.34
603778,国晟科技,54.34,14.23,12.00,15.67
603933,睿能科技,73.32,28.38,23.89,15.82
002632,道明光学,66.60,15.85,12.25,22.71
002702,海欣食品,105.87,10.69,8.51,20.39
603709,中源家居,76.80,26.22,19.86,24.26
603815,交建股份,61.74,9.68,8.21,15.19
603386,骏亚科技,67.50,19.73,15.14,23.26
603327,福蓉科技,54.02,14.53,10.98,24.43
605299,舒华体育,71.98,17.25,11.92,30.90
002752,昇兴股份,50.71,9.57,7.36,23.09
000905,厦门港务,69.49,17.00,14.15,16.76
