Code,Name,Gain_20D_Pct,High_Price,Latest_Close,Drop_Pct
002188,中天服务,53.64,8.22,6.32,23.11
605580,恒盛能源,50.86,35.67,25.90,27.39
002910,庄园牧场,60.90,16.01,11.85,25.98
603829,洛凯股份,51.11,30.85,23.57,23.60
