Code,Name,Gain_20D_Pct,High_Price,Latest_Close,Drop_Pct
000890,法尔胜,81.44,7.82,5.84,25.32
603709,中源家居,76.80,20.50,16.91,17.51
001330,博纳影业,84.90,11.15,9.06,18.74
002188,中天服务,53.64,8.22,6.73,18.13
002300,太阳电缆,84.86,12.94,9.99,22.80
000592,平潭发展,54.45,15.97,12.90,19.22
002682,龙洲股份,109.84,10.74,8.37,22.07
600250,南京商旅,62.26,16.08,13.14,18.28
002235,安妮股份,69.70,12.94,10.74,17.00
