code,name,Strategy_Type,Close,TurnoverRate,RSI6,KDJ_J,Breakout_Pattern,Limit_Up_Today,Final_Score,Strategy_Rank
000526,学大教育,A_Strong_Pullback (中风险接力),39.22,2.97,60.79693814292728,70.92435399943895,False,False,3.4086693889451585,1
600649,城投控股,B_Low_Position_Start (低风险埋伏),4.45,2.07,70.4080613674838,45.202136693198554,False,False,145.74468703069144,2
601098,中南传媒,B_Low_Position_Start (低风险埋伏),11.26,1.34,66.8151557667147,38.761929778478304,False,False,89.53230872739769,2
002361,神剑股份,E_Leader_Restart (二次启动),14.34,47.14,78.65889250727935,88.30397082316384,False,True,6303.566327748353,3
603332,苏州龙杰,E_Leader_Restart (二次启动),13.88,9.9,72.41120443614948,93.33339641188616,True,False,1218.6805706603957,3
600477,杭萧钢构,E_Leader_Restart (二次启动),2.97,9.71,70.14756078714417,87.75649956946094,False,False,1157.9257859133888,3
603215,比依股份,D_Strong_Breakout (高风险追涨/优化),22.04,11.1,74.65131660848235,58.01334109691197,True,False,911.4925757895695,4
