Code,Name,Gain_20D_Pct,High_Price,Latest_Close,Drop_Pct
600179,安通控股,69.69,6.55,5.52,15.73
000551,创元科技,68.04,18.35,14.70,19.89
002703,浙江世宝,104.45,24.35,20.60,15.40
603696,安记食品,61.23,29.57,20.28,31.42
605580,恒盛能源,62.98,28.40,22.56,20.56
603163,圣晖集成,60.52,92.99,68.60,26.23
600693,东百集团,70.36,22.88,17.82,22.12
000036,华联控股,67.60,7.81,6.60,15.49
002682,龙洲股份,52.10,10.53,8.57,18.61
600865,百大集团,144.44,23.10,16.40,29.00
603929,亚翔集成,59.12,116.60,95.50,18.10
